community,year,temp_value,scenario,total_predicted_count,total_reference_count,total_excess_events,overall_weighted_excess,overall_risk_0_100,dominant_endpoint,dominant_endpoint_excess,dominant_endpoint_risk_0_100,temperature
ASHBURN,2021,26,steady_state_lag_window,18.517293399411138,16.89119155392105,1.6261018454900882,0.07506527625706805,1.1363227326195613,ems_calls,1.0642197547151655,5.26293488292193,26
ASHBURN,2021,27,steady_state_lag_window,18.61473215267788,16.89119155392105,1.7235405987568304,0.07956232840589415,1.193474005962086,ems_calls,1.1242035124902356,5.529778216101459,27
ASHBURN,2021,28,steady_state_lag_window,18.713744226190574,16.89119155392105,1.8225526722695258,0.08413204801003836,1.2515487815155142,ems_calls,1.184604005923119,5.7984754366683475,28
ASHBURN,2021,29,steady_state_lag_window,18.81452630981291,16.89119155392105,1.9233347558918583,0.08878465734594251,1.3106769701849854,ems_calls,1.245424130274471,6.069039424459278,29
ASHBURN,2021,30,steady_state_lag_window,18.91671586993213,16.89119155392105,2.025524316011082,0.0935028629281074,1.3706387958406918,ems_calls,1.3066668009195341,6.341483148792546,30
ASHBURN,2021,31,steady_state_lag_window,19.032746510522273,16.89119155392105,2.1415549566012246,0.09833372010269366,1.432032266435767,ems_calls,1.3683349534881843,6.61581966909107,31
ASHBURN,2021,32,steady_state_lag_window,19.158405976317898,16.89119155392105,2.2672144223968487,0.10349165070868145,1.4975823850888341,ems_calls,1.430431544005466,6.892062135507577,32
ASHBURN,2021,33,steady_state_lag_window,19.288740253628472,16.89119155392105,2.397548699707424,0.10886759827534279,1.5659031958531795,ems_calls,1.4929595490332543,7.1702237895547976,33
ASHBURN,2021,34,steady_state_lag_window,19.423185977704076,16.89119155392105,2.531994423783028,0.11443167273385962,1.6366148375582603,ems_calls,1.5559219658131616,7.450317964741199,34
ASHBURN,2021,35,steady_state_lag_window,19.56217950727904,16.89119155392105,2.6709879533579914,0.12020565740889237,1.7099941459401933,ems_calls,1.6193218124098623,7.732358087208579,35
ASHBURN,2021,36,steady_state_lag_window,19.706252413565934,16.89119155392105,2.815060859644885,0.1262162420220731,1.7863803102113665,ems_calls,1.6831621278562219,8.016357676377686,36
ASHBURN,2021,37,steady_state_lag_window,19.856054389633236,16.89119155392105,2.9648628357121884,0.1324962066219661,1.8661899191623212,ems_calls,1.7474459722983822,8.302330345593644,37
ASHBURN,2021,38,steady_state_lag_window,20.012381770266945,16.89119155392105,3.1211902163458958,0.1390858955850366,1.9499356936623942,ems_calls,1.8121764271431742,8.590289802781736,38
ASHBURN,2021,39,steady_state_lag_window,20.176213039130147,16.89119155392105,3.285021485209098,0.14603505287350976,2.038249810232601,ems_calls,1.8773565952049536,8.880249851100613,39
ASHBURN,2021,40,steady_state_lag_window,20.348753038038705,16.89119155392105,3.457561484117656,0.15340510721197712,2.1319129424595546,ems_calls,1.9429896008552925,9.172224389608205,40
ASHBURN,2021,41,steady_state_lag_window,20.531488014140415,16.89119155392105,3.640296460219366,0.16127201761026133,2.2318904236303823,ems_calls,2.0090785901718666,9.46622741392407,41
ASHBURN,2021,42,steady_state_lag_window,20.726254165122956,16.89119155392105,3.835062611201907,0.1697298167701377,2.3393772785000655,ems_calls,2.0756267310898666,9.762273016902956,42
ASHBURN,2022,24,steady_state_lag_window,18.645733544190293,17.582950314512363,1.0627832296779278,0.049094354382745495,0.8062684646511084,ems_calls,0.8249201867613056,4.198388467195904,24
ASHBURN,2022,25,steady_state_lag_window,18.701593836159606,17.582950314512363,1.1186435216472428,0.05169851529846446,0.83936372514548,ems_calls,0.8761939639303247,4.426484640426516,25
ASHBURN,2022,26,steady_state_lag_window,18.75870605080178,17.582950314512363,1.1757557362894158,0.0543593524592221,0.8731792618263481,ems_calls,0.9277852702990348,4.655993371875723,26
ASHBURN,2022,27,steady_state_lag_window,18.81708961932308,17.582950314512363,1.2341393048107159,0.05707776039498254,0.9077264429244566,ems_calls,0.9796960722682826,4.886923409260836,27
ASHBURN,2022,28,steady_state_lag_window,18.87660566014008,17.582950314512363,1.293655345627714,0.05984622365874241,0.94290975756918,ems_calls,1.0319283484163115,5.11928355447145,28
ASHBURN,2022,29,steady_state_lag_window,18.93681108221721,17.582950314512363,1.3538607677048462,0.06264106991319823,0.9784283633030342,ems_calls,1.0844840895743584,5.353082663905743,29
ASHBURN,2022,30,steady_state_lag_window,19.000493224634265,17.582950314512363,1.4175429101219021,0.06558565721230003,1.0158499692890401,ems_calls,1.1373652989024698,5.588329648807752,30
ASHBURN,2022,31,steady_state_lag_window,19.05816336431749,17.582950314512363,1.475213049805125,0.067892029766552,1.0451607542022547,ems_calls,1.1905739919661293,5.825033475608252,31
ASHBURN,2022,32,steady_state_lag_window,19.12058569206658,17.582950314512363,1.5376353775542158,0.07037960578455833,1.0767743829217926,ems_calls,1.244112196812651,6.063203166264608,32
ASHBURN,2022,33,steady_state_lag_window,19.188410275345596,17.582950314512363,1.6054599608332332,0.0731537815397072,1.1120302953808252,ems_calls,1.2979819540487707,6.30284779860594,33
ASHBURN,2022,34,steady_state_lag_window,19.261022140205444,17.582950314512363,1.6780718256930796,0.07618131790772276,1.1505060685755073,ems_calls,1.3521853169181028,6.5439765066777005,34
ASHBURN,2022,35,steady_state_lag_window,19.339029310185545,17.582950314512363,1.756078995673181,0.07949228424240426,1.1925838421389459,ems_calls,1.4067243513800403,6.786598481092666,35
ASHBURN,2022,36,steady_state_lag_window,19.42322809979026,17.582950314512363,1.8402777852778969,0.08312655470948356,1.2387703612165446,ems_calls,1.4616011361876549,7.030722969377486,36
ASHBURN,2022,37,steady_state_lag_window,19.514655627023448,17.582950314512363,1.931705312511084,0.08713651807379212,1.2897314140891316,ems_calls,1.5168177629677349,7.276359276328736,37
ASHBURN,2022,38,steady_state_lag_window,19.614657529329016,17.582950314512363,2.031707214816653,0.09159057388786414,1.3463362638637422,ems_calls,1.5723763362998504,7.523516764364648,38
ASHBURN,2022,39,steady_state_lag_window,19.72497525282849,17.582950314512363,2.142024938316125,0.09657764099812399,1.4097149453118492,ems_calls,1.6282789737969274,7.772204853883553,39
ASHBURN,2022,40,steady_state_lag_window,19.847858543082815,17.582950314512363,2.264908228570449,0.10221296934678654,1.481332124782041,ems_calls,1.6845278061860824,8.022433023623478,40
ASHBURN,2022,41,steady_state_lag_window,19.986210386147864,17.582950314512363,2.4032600716355,0.10864562983678182,1.5630822859580336,ems_calls,1.741124977389374,8.274210811021378,41
ASHBURN,2022,42,steady_state_lag_window,20.14377373570194,17.582950314512363,2.5608234211895784,0.11606816493410395,1.6574123755818047,ems_calls,1.798072644605833,8.527547812578058,42
AUBURN GRESHAM,2019,24,steady_state_lag_window,46.687824277755574,41.36864791614673,5.319176361608847,0.24356244281305128,3.2776871875093327,ems_calls,3.7036777645172805,17.004809671162096,24
AUBURN GRESHAM,2019,25,steady_state_lag_window,47.0278162800972,41.36864791614673,5.65916836395047,0.2591279002092946,3.475502485378702,ems_calls,3.940560088515479,18.058602752016117,25
AUBURN GRESHAM,2019,26,steady_state_lag_window,47.371519851847545,41.36864791614673,6.002871935700816,0.2748625868880682,3.6754684518779586,ems_calls,4.179683838018491,19.12236702298831,26
AUBURN GRESHAM,2019,27,steady_state_lag_window,47.718981347201854,41.36864791614673,6.350333431055125,0.29076852474677717,3.877610782508832,ems_calls,4.421070221819711,20.19619683337143,27
AUBURN GRESHAM,2019,28,steady_state_lag_window,48.070956576176826,41.36864791614673,6.702308660030097,0.30688539231712003,4.082433736180467,ems_calls,4.664740649394304,21.28018742520976,28
AUBURN GRESHAM,2019,29,steady_state_lag_window,48.42971652370367,41.36864791614673,7.0610686075569395,0.3233333059743626,4.291463824831917,ems_calls,4.910716732798104,22.37443494174656,29
AUBURN GRESHAM,2019,30,steady_state_lag_window,48.791752380811445,41.36864791614673,7.423104464664721,0.3399346397239717,4.502443669311162,ems_calls,5.159020288583971,23.47903643594917,30
AUBURN GRESHAM,2019,31,steady_state_lag_window,49.17675155897263,41.36864791614673,7.808103642825907,0.3577274180507584,4.728565115988754,ems_calls,5.40967333973731,24.594089879119313,31
AUBURN GRESHAM,2019,32,steady_state_lag_window,49.574998154108926,41.36864791614673,8.206350237962198,0.37619014911565846,4.963200729457248,ems_calls,5.66269811762912,25.71969416958145,32
AUBURN GRESHAM,2019,33,steady_state_lag_window,49.979287606293674,41.36864791614673,8.610639690146948,0.3949465860791842,5.201568936086587,ems_calls,5.918117063988028,26.855949141455536,33
AUBURN GRESHAM,2019,34,steady_state_lag_window,50.38887397472631,41.36864791614673,9.020226058579585,0.413957915408542,5.4431764698997105,ems_calls,6.175952832890157,28.00295557350914,34
AUBURN GRESHAM,2019,35,steady_state_lag_window,50.80387857981656,41.36864791614673,9.435230663669838,0.433230151896756,5.688099770543936,ems_calls,6.436228292769517,29.160815198100853,35
AUBURN GRESHAM,2019,36,steady_state_lag_window,51.224429053653665,41.36864791614673,9.85578113750694,0.45276962351038086,5.936419257666243,ems_calls,6.698966528444817,30.329630710196763,36
AUBURN GRESHAM,2019,37,steady_state_lag_window,51.650659831188364,41.36864791614673,10.282011915041636,0.4725829957118721,6.188219640016755,ems_calls,6.964190843168012,31.509505776483586,37
AUBURN GRESHAM,2019,38,steady_state_lag_window,52.08271268444222,41.36864791614673,10.714064768295497,0.4926772979222409,6.443590251752237,ems_calls,7.231924760690987,32.70054504456252,38
AUBURN GRESHAM,2019,39,steady_state_lag_window,52.52073730365201,41.36864791614673,11.152089387505287,0.5130599523196827,6.702625418426585,ems_calls,7.502192027351676,33.90285415222953,39
AUBURN GRESHAM,2019,40,steady_state_lag_window,52.964891929622915,41.36864791614673,11.596244013476186,0.5337388051883011,6.965424855389476,ems_calls,7.775016614180345,35.11653973684535,40
AUBURN GRESHAM,2019,41,steady_state_lag_window,53.41534404195211,41.36864791614673,12.046696125805385,0.5547221610506263,7.232094101563162,ems_calls,8.050422719025718,36.34170944479375,41
AUBURN GRESHAM,2019,42,steady_state_lag_window,53.87227110821987,41.36864791614673,12.50362319207314,0.576018819839577,7.502744991846371,ems_calls,8.328434768701396,37.57847194103007,42
AUBURN GRESHAM,2020,24,steady_state_lag_window,44.69382588488684,38.37302874835643,6.320797136530408,0.2863437253480409,3.821377741050991,ems_calls,4.250034017049732,19.435326346625,24
AUBURN GRESHAM,2020,25,steady_state_lag_window,45.133194173599264,38.37302874835643,6.760165425242834,0.30626501581329424,4.074549614321955,ems_calls,4.528169601350854,20.672638398148273,25
AUBURN GRESHAM,2020,26,steady_state_lag_window,45.579161805898984,38.37302874835643,7.206133057542552,0.3264850191714906,4.331517712682277,ems_calls,4.809674783554492,21.924940419775684,26
AUBURN GRESHAM,2020,27,steady_state_lag_window,46.03186703373185,38.37302874835643,7.6588382853754196,0.34700913658587956,4.592350677398953,ems_calls,5.094590386160856,23.19241401420151,27
AUBURN GRESHAM,2020,28,steady_state_lag_window,46.491016456224116,38.37302874835643,8.117987707867684,0.3678196763905169,4.85682367202295,ems_calls,5.382957726233116,24.47524298422941,28
AUBURN GRESHAM,2020,29,steady_state_lag_window,46.95548106792144,38.37302874835643,8.582452319565013,0.38885438155577357,5.124145496363547,ems_calls,5.674818621388198,25.773613359423063,29
AUBURN GRESHAM,2020,30,steady_state_lag_window,47.42859267591131,38.37302874835643,9.05556392755488,0.4102717669562652,5.396330653839474,ems_calls,5.970215395861125,27.087713423083926,30
AUBURN GRESHAM,2020,31,steady_state_lag_window,47.85964504064031,38.37302874835643,9.486616292283877,0.4322874424416892,5.676119245531973,ems_calls,6.2691908866429955,28.41773373955661,31
AUBURN GRESHAM,2020,32,steady_state_lag_window,48.287751444580316,38.37302874835643,9.914722696223889,0.4547270040702826,5.961294840094944,ems_calls,6.5717884496928285,29.763867181862867,32
AUBURN GRESHAM,2020,33,steady_state_lag_window,48.730091674420855,38.37302874835643,10.357062926064428,0.47776319672790096,6.254052784583151,ems_calls,6.878051966224625,31.126308959670155,33
AUBURN GRESHAM,2020,34,steady_state_lag_window,49.18784804891782,38.37302874835643,10.814819300561389,0.5014623556577018,6.555236107604775,ems_calls,7.188025849071057,32.505256647601094,34
AUBURN GRESHAM,2020,35,steady_state_lag_window,49.661194958164884,38.37302874835643,11.288166209808455,0.5258382165366123,6.865019370494804,ems_calls,7.501755049123922,33.90091021388446,35
AUBURN GRESHAM,2020,36,steady_state_lag_window,50.15035379333573,38.37302874835643,11.777325044979301,0.5509064269032752,7.1836014316895,ems_calls,7.819285061852568,35.31347204935294,36
AUBURN GRESHAM,2020,37,steady_state_lag_window,50.65559587346369,38.37302874835643,12.28256712510726,0.5766846575186118,7.511206861964154,ems_calls,8.140661933901828,36.74314699679474,37
AUBURN GRESHAM,2020,38,steady_state_lag_window,51.17724591082562,38.37302874835643,12.804217162469186,0.603192732747853,7.8480876014072205,ems_calls,8.465932269768992,38.190142380656674,38
AUBURN GRESHAM,2020,39,steady_state_lag_window,51.71568607584908,38.37302874835643,13.342657327492645,0.6304527818948389,8.194524882668619,ems_calls,8.795143238562318,39.65466803711002,39
AUBURN GRESHAM,2020,40,steady_state_lag_window,52.271360732023794,38.37302874835643,13.898331983667363,0.6584894137311653,8.550831448982262,ems_calls,9.128342580841537,41.13693634448115,40
AUBURN GRESHAM,2020,41,steady_state_lag_window,52.844781922135496,38.37302874835643,14.471753173779067,0.687329916814262,8.917354099930003,ems_calls,9.465578615540547,42.637162254047816,41
AUBURN GRESHAM,2020,42,steady_state_lag_window,53.436535699423715,38.37302874835643,15.063506951067284,0.717004488584918,9.294476602952306,ems_calls,9.806900246974646,44.15556332121142,42
AUBURN GRESHAM,2021,24,steady_state_lag_window,44.736403938067944,40.11238497694365,4.624018961124292,0.2111241133008111,2.8654411704795204,ems_calls,2.9865853389227723,13.814757227949555,24
AUBURN GRESHAM,2021,25,steady_state_lag_window,45.03612639506642,40.11238497694365,4.923741418122765,0.22477839866572186,3.0389681320004245,ems_calls,3.1755423442480293,14.655350065058693,25
AUBURN GRESHAM,2021,26,steady_state_lag_window,45.3392382907637,40.11238497694365,5.226853313820053,0.2385835064971308,3.2144118371399863,ems_calls,3.3660519992100966,15.502850008686567,26
AUBURN GRESHAM,2021,27,steady_state_lag_window,45.645808017420265,40.11238497694365,5.533423040476615,0.25254222605503357,3.3918077335103654,ems_calls,3.5581270618481184,16.357313814158555,27
AUBURN GRESHAM,2021,28,steady_state_lag_window,45.95618584888895,40.11238497694365,5.843800871945295,0.26667225546268414,3.5713807396240145,ems_calls,3.7517803950335384,17.21879870315629,28
AUBURN GRESHAM,2021,29,steady_state_lag_window,46.27129833907382,40.11238497694365,6.1589133621301695,0.2810218276413513,3.753743828774619,ems_calls,3.947024967331476,18.08736236754956,29
AUBURN GRESHAM,2021,30,steady_state_lag_window,46.593289548678094,40.11238497694365,6.48090457173444,0.29566718671201736,3.9398659576152966,ems_calls,4.143873853868673,18.963062973257454,30
AUBURN GRESHAM,2021,31,steady_state_lag_window,46.97433920388882,40.11238497694365,6.861954226945165,0.3132394175842101,4.163184553126089,ems_calls,4.3423402372096405,19.845959164145988,31
AUBURN GRESHAM,2021,32,steady_state_lag_window,47.37184551777625,40.11238497694365,7.2594605408326,0.33164988368684317,4.397155951672028,ems_calls,4.542437408239518,20.736110065955575,32
AUBURN GRESHAM,2021,33,steady_state_lag_window,47.77606661498941,40.11238497694365,7.66368163804576,0.35041193641897644,4.635595526903752,ems_calls,4.744178767053697,21.63357529025862,33
AUBURN GRESHAM,2021,34,steady_state_lag_window,48.187976731720674,40.11238497694365,8.075591754777022,0.3695777085430758,4.879165813668354,ems_calls,4.94757782385561,22.538414938453393,34
AUBURN GRESHAM,2021,35,steady_state_lag_window,48.607853036341645,40.11238497694365,8.495468059397993,0.3891633947797605,5.128072624323391,ems_calls,5.152648199861165,23.450689605787492,35
AUBURN GRESHAM,2021,36,steady_state_lag_window,49.035993706027526,40.11238497694365,8.923608729083872,0.40918638117635703,5.38253691133066,ems_calls,5.359403628211023,24.370460385416223,36
AUBURN GRESHAM,2021,37,steady_state_lag_window,49.47271927353963,40.11238497694365,9.360334296595983,0.4296653165340385,5.642795674995711,ems_calls,5.567857954890599,25.29778887249528,37
AUBURN GRESHAM,2021,38,steady_state_lag_window,49.9183741188989,40.11238497694365,9.805989141955255,0.45062019076660137,5.9091029592988384,ems_calls,5.778025139656901,26.23273716830388,38
AUBURN GRESHAM,2021,39,steady_state_lag_window,50.37332811772218,40.11238497694365,10.260943140778531,0.47207242067974625,6.18173094203034,ems_calls,5.989919256973309,27.175367884403233,39
AUBURN GRESHAM,2021,40,steady_state_lag_window,50.837978459411254,40.11238497694365,10.725593482467604,0.4940449437152315,6.460971126148225,ems_calls,6.203554496952748,28.125744146832307,40
AUBURN GRESHAM,2021,41,steady_state_lag_window,51.312751649952006,40.11238497694365,11.200366673008356,0.5165623202650493,6.747135640048986,ems_calls,6.4189451663070685,29.083929600331256,41
AUBURN GRESHAM,2021,42,steady_state_lag_window,51.798105715803494,40.11238497694365,11.685720738859844,0.5396508452269373,7.040558655282868,ems_calls,6.6361056893059995,30.049988412607405,42
AUBURN GRESHAM,2022,24,steady_state_lag_window,45.106552755409794,40.73290765120073,4.373645104209061,0.19890820119799824,2.710193931041046,ems_calls,2.97309676650357,13.754752057255343,24
AUBURN GRESHAM,2022,25,steady_state_lag_window,45.374160684594116,40.73290765120073,4.641253033393388,0.21107641141276287,2.8648349458789206,ems_calls,3.161426668039553,14.592555164751227,25
AUBURN GRESHAM,2022,26,steady_state_lag_window,45.64542817523781,40.73290765120073,4.912520524037081,0.22340747202620528,3.021545562611717,ems_calls,3.3513300048268384,15.437357845507826,26
AUBURN GRESHAM,2022,27,steady_state_lag_window,45.92042195665477,40.73290765120073,5.18751430545404,0.2359041183372218,3.180360543081132,ems_calls,3.5428199224068244,16.28921857869039,27
AUBURN GRESHAM,2022,28,steady_state_lag_window,46.19867764748733,40.73290765120073,5.4657699962866015,0.24854083404835986,3.3409556106628027,ems_calls,3.7359096761473154,17.14819633203717,28
AUBURN GRESHAM,2022,29,steady_state_lag_window,46.4787314067832,40.73290765120073,5.745823755582466,0.2612389778745512,3.502331344084704,ems_calls,3.9306126321606634,18.014350565943836,29
AUBURN GRESHAM,2022,30,steady_state_lag_window,46.77230227428163,40.73290765120073,6.039394623080896,0.2745105840904566,3.6709949862747444,ems_calls,4.126942268228856,18.887741237578847,30
AUBURN GRESHAM,2022,31,steady_state_lag_window,47.038079254276205,40.73290765120073,6.3051716030754745,0.2863767980966107,3.821798049651191,ems_calls,4.324912174736074,19.768428805032,31
AUBURN GRESHAM,2022,32,steady_state_lag_window,47.29044419282503,40.73290765120073,6.557536541624299,0.2975658814495901,3.9639957249272806,ems_calls,4.524536055609882,20.656474231501413,32
AUBURN GRESHAM,2022,33,steady_state_lag_window,47.55194324951404,40.73290765120073,6.819035598313306,0.30918580803638035,4.111668818012285,ems_calls,4.725827729269774,21.55193898951321,33
AUBURN GRESHAM,2022,34,steady_state_lag_window,47.824760896052865,40.73290765120073,7.091853244852137,0.32134500456635917,4.266195281462724,ems_calls,4.928801129583494,22.454885065175816,34
AUBURN GRESHAM,2022,35,steady_state_lag_window,48.10848235660295,40.73290765120073,7.37557470540222,0.3340173269630868,4.427242860457118,ems_calls,5.133470306832024,23.365374962472774,35
AUBURN GRESHAM,2022,36,steady_state_lag_window,48.40288687302216,40.73290765120073,7.6699792218214276,0.3471864527486499,4.594604119020524,ems_calls,5.33984942868155,24.28347170758666,36
AUBURN GRESHAM,2022,37,steady_state_lag_window,48.70790660555892,40.73290765120073,7.97499895435819,0.3608437245557899,4.768169034065318,ems_calls,5.547952781164852,25.209238853264853,37
AUBURN GRESHAM,2022,38,steady_state_lag_window,49.02359692448375,40.73290765120073,8.290689273283018,0.37498658020735415,4.947905043886197,ems_calls,5.7577947696695055,26.142740483215654,38
AUBURN GRESHAM,2022,39,steady_state_lag_window,49.350115201643575,40.73290765120073,8.617207550442842,0.3896174196080838,5.133842647931984,ems_calls,5.969389919935683,27.084041216547107,39
AUBURN GRESHAM,2022,40,steady_state_lag_window,49.687705969650146,40.73290765120073,8.95479831844942,0.40474279789591844,5.326065152881759,ems_calls,6.182752879061514,28.033206212239442,40
AUBURN GRESHAM,2022,41,steady_state_lag_window,50.03669087840765,40.73290765120073,9.30378322720692,0.4203728633274453,5.524701528951338,ems_calls,6.397898416516366,28.99030117365271,41
AUBURN GRESHAM,2022,42,steady_state_lag_window,50.39746229519902,40.73290765120073,9.664554643998292,0.4365209798744759,5.7299216136210704,ems_calls,6.614841425164521,29.955392353080764,42
AUSTIN,2019,24,steady_state_lag_window,123.64095942179114,109.96822004010077,13.672739381690356,0.6247000514819855,8.121415686375073,ems_calls,9.378626097287935,42.25034587809005,24
AUSTIN,2019,25,steady_state_lag_window,124.56119249616209,109.96822004010077,14.592972456061307,0.6666155965070001,8.654103921189256,ems_calls,9.98235765860678,44.936101958462814,25
AUSTIN,2019,26,steady_state_lag_window,125.4925831350246,109.96822004010077,15.524363094923823,0.7090323685300518,9.193162053488162,ems_calls,10.592251114363158,47.64926980014232,26
AUSTIN,2019,27,steady_state_lag_window,126.4353117644247,109.96822004010077,16.467091724323915,0.7519580348508746,9.738687523979257,ems_calls,11.208369354996329,50.39012917710505,27
AUSTIN,2019,28,steady_state_lag_window,127.38794795207225,109.96822004010077,17.419727911971467,0.7953146558322237,10.289689828357723,ems_calls,11.830775912827221,53.15896271879788,28
AUSTIN,2019,29,steady_state_lag_window,128.3462180065747,109.96822004010077,18.37799796647393,0.8388732428480813,10.843258839917272,ems_calls,12.459534968609745,55.95605593928219,29
AUSTIN,2019,30,steady_state_lag_window,129.35582562951427,109.96822004010077,19.387605589413482,0.8846103442618221,11.424513737188988,ems_calls,13.09471135814919,58.781697266676446,30
AUSTIN,2019,31,steady_state_lag_window,130.4072134822016,109.96822004010077,20.43899344210082,0.9318662288726509,12.025070254893874,ems_calls,13.736370578986936,61.6361780728937,31
AUSTIN,2019,32,steady_state_lag_window,131.45581719182138,109.96822004010077,21.487597151720593,0.9788634869671899,12.62233998956024,ems_calls,14.384578797155825,64.51979270369361,32
AUSTIN,2019,33,steady_state_lag_window,132.5237717550162,109.96822004010077,22.555551714915424,1.0267247664359385,13.230590233257196,ems_calls,15.039402854001708,67.43283850902856,33
AUSTIN,2019,34,steady_state_lag_window,133.61448278454836,109.96822004010077,23.646262744447565,1.0756206049552386,13.851988282478823,ems_calls,15.700910273076985,70.37561587371039,34
AUSTIN,2019,35,steady_state_lag_window,134.72777035898642,109.96822004010077,24.75955031888563,1.125535913536905,14.486342377187716,ems_calls,16.369169267102464,73.34842824838074,35
AUSTIN,2019,36,steady_state_lag_window,135.86362808130593,109.96822004010077,25.895408041205147,1.176464318550694,15.133571517414973,ems_calls,17.044248745001937,76.3515821808051,36
AUSTIN,2019,37,steady_state_lag_window,137.02219135478185,109.96822004010077,27.05397131468107,1.2284065059924283,15.793684421212657,ems_calls,17.726218319007543,79.38538734748158,37
AUSTIN,2019,38,steady_state_lag_window,138.20371301105456,109.96822004010077,28.235492970953775,1.281368945048306,16.466763302932847,ems_calls,18.41514831183811,82.45015658557459,38
AUSTIN,2019,39,steady_state_lag_window,139.40854467705748,109.96822004010077,29.44032463695668,1.335362907487562,17.152951411073296,ems_calls,19.111109763950793,85.54620592517426,39
AUSTIN,2019,40,steady_state_lag_window,140.63712262697285,109.96822004010077,30.66890258687207,1.3904037179989093,17.85244350109703,ems_calls,19.81417444086638,88.67385462188389,40
AUSTIN,2019,41,steady_state_lag_window,141.88995714502494,109.96822004010077,31.921737104924155,1.4465101850414885,18.56547860234015,ems_calls,20.524414840569293,91.8334251897394,41
AUSTIN,2019,42,steady_state_lag_window,143.16762464248995,109.96822004010077,33.19940460238918,1.503704173026706,19.292334581038435,ems_calls,21.24190420098367,95.02524343446751,42
AUSTIN,2020,24,steady_state_lag_window,102.0554087747582,86.09630007202503,15.95910870273318,0.7254884754508193,9.40229626711477,ems_calls,9.59595390546604,43.217148874066226,24
AUSTIN,2020,25,steady_state_lag_window,103.28367890996013,86.09630007202503,17.187378837935096,0.781055973765863,10.108481826024137,ems_calls,10.229323790946552,46.03475379990164,25
AUSTIN,2020,26,steady_state_lag_window,104.52983935075004,86.09630007202503,18.43353927872501,0.837425546337803,10.824860632327544,ems_calls,10.870995882004514,48.889291860492236,26
AUSTIN,2020,27,steady_state_lag_window,105.7942160594667,86.09630007202503,19.697915987441682,0.8946110072451314,11.551608243734742,ems_calls,11.521079003860514,51.78124717496746,27
AUSTIN,2020,28,steady_state_lag_window,107.07521212399074,86.09630007202503,20.978912051965708,0.9525239050285009,12.287600565313449,ems_calls,12.17968340821487,54.71111020828471,28
AUSTIN,2020,29,steady_state_lag_window,108.36783269649214,86.09630007202503,22.271532624467117,1.0108951875279186,13.029418318605181,ems_calls,12.846920791946133,57.67937785441135,29
AUSTIN,2020,30,steady_state_lag_window,109.72231822697573,86.09630007202503,23.6260181549507,1.0719050878072316,13.804769231174287,ems_calls,13.522904316053989,60.686553520593996,30
AUSTIN,2020,31,steady_state_lag_window,111.02257268339196,86.09630007202503,24.926272611366933,1.1354456521496703,14.612281361541937,ems_calls,14.20774862485171,63.73314721273786,31
AUSTIN,2020,32,steady_state_lag_window,112.30787854866792,86.09630007202503,26.211578476642885,1.199219861299633,15.422762792201857,ems_calls,14.901569865408462,66.81967562189774,32
AUSTIN,2020,33,steady_state_lag_window,113.64332122498328,86.09630007202503,27.54702115295825,1.26503778665746,16.259217011205067,ems_calls,15.604485707248344,69.946662211911,33
AUSTIN,2020,34,steady_state_lag_window,115.03201442375892,86.09630007202503,28.935714351733886,1.3330803953899415,17.12394385935238,ems_calls,16.316615362306315,73.11463730817339,34
AUSTIN,2020,35,steady_state_lag_window,116.47147840973267,86.09630007202503,30.375178337707634,1.403237558474208,18.015543750052256,ems_calls,17.038079605145704,76.32413818757844,35
AUSTIN,2020,36,steady_state_lag_window,117.96038966272931,86.09630007202503,31.86408959070429,1.4754571073365537,18.933353693346586,ems_calls,17.769000793441812,79.5757091696408,36
AUSTIN,2020,37,steady_state_lag_window,119.49818741675671,86.09630007202503,33.401887344731676,1.549724557063731,19.877189606149614,ems_calls,18.509502888732946,82.86990170880904,37
AUSTIN,2020,38,steady_state_lag_window,121.08482983123201,86.09630007202503,34.98852975920699,1.6260505577954745,20.84718683691339,ems_calls,19.259711477443908,86.20727448799066,38
AUSTIN,2020,39,steady_state_lag_window,122.72064331222884,86.09630007202503,36.62434324020381,1.7044631541396034,21.843701793567863,ems_calls,20.019753792184936,89.58839351330239,39
AUSTIN,2020,40,steady_state_lag_window,124.40622989913004,86.09630007202503,38.30992982710501,1.7850030387351177,22.86725162291444,ems_calls,20.78975873333004,93.01383221006343,40
AUSTIN,2020,41,steady_state_lag_window,126.14241092591304,86.09630007202503,40.046110853888,1.8677206733851377,23.91847762423275,ems_calls,21.569856890878157,96.48417152004684,41
AUSTIN,2020,42,steady_state_lag_window,127.93019342591833,86.09630007202503,41.8338933538933,1.9526745781904289,24.9981235065491,ems_calls,22.36018056659959,99.99999999999999,42
AUSTIN,2021,24,steady_state_lag_window,104.21925878471099,91.44054475113924,12.778714033571744,0.5823631679694112,7.583372825847126,ems_calls,7.530230323862298,34.02758512566447,24
AUSTIN,2021,25,steady_state_lag_window,105.1426800004673,91.44054475113924,13.702135249328041,0.6242557103151557,8.115768728625328,ems_calls,8.012669455252478,36.17376053466654,25
AUSTIN,2021,26,steady_state_lag_window,106.07740867879357,91.44054475113924,14.636863927654327,0.6666546218478739,8.654599878952197,ems_calls,8.499767462775708,38.340661388060994,26
AUSTIN,2021,27,steady_state_lag_window,107.02365580997878,91.44054475113924,15.58311105883953,0.7095690509741253,9.199982540341395,ems_calls,8.991569336827027,40.528487829810445,27
