community,year,temp_value,source,scenario,family_predicted_count,family_reference_count,family_excess_events,family_risk_0_100,temperature
ALBANY PARK,2021,27,Mortality,steady_state_lag_window,1.0381074902091303,1.0339577804524374,0.0041497097566929285,0.8218217163226662,27
ALBANY PARK,2021,28,ED,steady_state_lag_window,1.9911498574130535,1.9924592581235996,-0.0013094007105461493,16.874962318057165,28
ALBANY PARK,2021,28,EMS,steady_state_lag_window,9.043706691374261,8.602999979120954,0.4407067122533077,1.9592984447487698,28
ALBANY PARK,2021,28,Mortality,steady_state_lag_window,1.0388196987105178,1.0339577804524374,0.004861918258080442,0.8222912452914396,28
ALBANY PARK,2021,29,ED,steady_state_lag_window,1.9903409922517477,1.9924592581235996,-0.0021182658718520127,16.86831199625245,29
ALBANY PARK,2021,29,EMS,steady_state_lag_window,9.068507096198088,8.602999979120954,0.4655071170771344,2.034051074105955,29
ALBANY PARK,2021,29,Mortality,steady_state_lag_window,1.0415386576351933,1.0339577804524374,0.007580877182755921,0.824083740013916,29
ALBANY PARK,2021,30,ED,steady_state_lag_window,1.9909867396775294,1.9924592581235996,-0.0014725184460701451,16.87362119782454,30
ALBANY PARK,2021,30,EMS,steady_state_lag_window,9.093657948431757,8.602999979120954,0.49065796931080397,2.1098600114356616,30
ALBANY PARK,2021,30,Mortality,steady_state_lag_window,1.0444738560407139,1.0339577804524374,0.01051607558827656,0.8260187922883615,30
ALBANY PARK,2021,31,ED,steady_state_lag_window,1.9939833825685882,1.9924592581235996,0.001524124444988716,16.89825897493832,31
ALBANY PARK,2021,31,EMS,steady_state_lag_window,9.11916015691473,8.602999979120954,0.5161601777937765,2.1867279961342745,31
ALBANY PARK,2021,31,Mortality,steady_state_lag_window,1.0695886232178335,1.0339577804524374,0.03563084276539627,0.8425758969995282,31
ALBANY PARK,2021,32,ED,steady_state_lag_window,1.9972827906191875,1.9924592581235996,0.0048235324955878634,16.925386024477852,32
ALBANY PARK,2021,32,EMS,steady_state_lag_window,9.145014702596475,8.602999979120954,0.5420147234755224,2.264657984949987,32
ALBANY PARK,2021,32,Mortality,steady_state_lag_window,1.1080408417744816,1.0339577804524374,0.07408306132204436,0.8679258197971048,32
ALBANY PARK,2021,33,ED,steady_state_lag_window,2.000905727032779,1.9924592581235996,0.008446468909179314,16.955173057200966,33
ALBANY PARK,2021,33,EMS,steady_state_lag_window,9.17122263878023,8.602999979120954,0.5682226596592782,2.343653152717526,33
ALBANY PARK,2021,33,Mortality,steady_state_lag_window,1.15580264579217,1.0339577804524374,0.12184486533973266,0.8994131588888057,33
ALBANY PARK,2021,34,ED,steady_state_lag_window,2.004874478705105,1.9924592581235996,0.012415220581505517,16.987803311347847,34
ALBANY PARK,2021,34,EMS,steady_state_lag_window,9.197785091387322,8.602999979120954,0.594785112266369,2.4237168931548596,34
ALBANY PARK,2021,34,Mortality,steady_state_lag_window,1.2176107960029388,1.0339577804524374,0.18365301555050156,0.9401606604613284,34
ALBANY PARK,2021,35,ED,steady_state_lag_window,2.009212966552086,1.9924592581235996,0.016753708428486547,17.02347345973412,35
ALBANY PARK,2021,35,EMS,steady_state_lag_window,9.224703259242515,8.602999979120954,0.6217032801215621,2.504852819723306,35
ALBANY PARK,2021,35,Mortality,steady_state_lag_window,1.3045256799906233,1.0339577804524374,0.27056789953818605,0.9974599706637349,35
ALBANY PARK,2021,36,ED,steady_state_lag_window,2.0139468638955873,1.9924592581235996,0.02148760577198755,17.06239458309409,36
ALBANY PARK,2021,36,EMS,steady_state_lag_window,9.251978414380307,8.602999979120954,0.6489784352593547,2.5870647665507347,36
ALBANY PARK,2021,36,Mortality,steady_state_lag_window,1.4370419070652272,1.0339577804524374,0.4030841266127898,1.0848223193619877,36
ALBANY PARK,2021,37,ED,steady_state_lag_window,2.0191037234949776,1.9924592581235996,0.026644465371378122,17.104793214507893,37
ALBANY PARK,2021,37,EMS,steady_state_lag_window,9.279611902372373,8.602999979120954,0.6766119232514197,2.6703567894185425,37
ALBANY PARK,2021,37,Mortality,steady_state_lag_window,1.6531694970069404,1.0339577804524374,0.619211716554503,1.2273061063865844,37
ALBANY PARK,2021,38,ED,steady_state_lag_window,2.024713113855174,1.9924592581235996,0.03225385573157417,17.150912460098027,38
ALBANY PARK,2021,38,EMS,steady_state_lag_window,9.30760514267643,8.602999979120954,0.7046051635554772,2.754733166813214,38
ALBANY PARK,2021,38,Mortality,steady_state_lag_window,2.0234391614357783,1.0339577804524374,0.9894813809833412,1.471409249453027,38
ALBANY PARK,2021,39,ED,steady_state_lag_window,2.0308067654879256,1.9924592581235996,0.0383475073643261,17.201013201559313,39
ALBANY PARK,2021,39,EMS,steady_state_lag_window,9.335959629006306,8.602999979120954,0.7329596498853521,2.840198401041736,39
ALBANY PARK,2021,39,Mortality,steady_state_lag_window,2.678764481105717,1.0339577804524374,1.64480670065328,1.9034375402642967,39
ALBANY PARK,2021,40,ED,steady_state_lag_window,2.037418727852765,1.9924592581235996,0.04495946972916555,17.255375386494876,40
ALBANY PARK,2021,40,EMS,steady_state_lag_window,9.364676929723817,8.602999979120954,0.7616769506028636,2.9267572194128197,40
ALBANY PARK,2021,40,Mortality,steady_state_lag_window,3.862177224608587,1.0339577804524374,2.8282194441561495,2.6836115539241456,40
ALBANY PARK,2021,41,ED,steady_state_lag_window,2.0445855377568662,1.9924592581235996,0.05212627963326688,17.314299412964925,41
ALBANY PARK,2021,41,EMS,steady_state_lag_window,9.39375868825227,8.602999979120954,0.7907587091313165,3.0144145754832343,41
ALBANY PARK,2021,41,Mortality,steady_state_lag_window,6.024891175605047,1.0339577804524374,4.99093339515261,4.109397470807818,41
ALBANY PARK,2021,42,ED,steady_state_lag_window,2.0523464000502676,1.9924592581235996,0.059887141926668136,17.37810761512543,42
ALBANY PARK,2021,42,EMS,steady_state_lag_window,9.423206623512192,8.602999979120954,0.8202066443912381,3.103175650371191,42
ALBANY PARK,2021,42,Mortality,steady_state_lag_window,10.004676742519598,1.0339577804524374,8.970718962067162,6.733101919058704,42
ALBANY PARK,2022,24,ED,steady_state_lag_window,2.898040632946272,2.946502620427355,-0.048461987481083456,16.487283517003913,24
ALBANY PARK,2022,24,EMS,steady_state_lag_window,10.84189447890606,9.850357434179374,0.9915370447266845,3.6195945558234612,24
ALBANY PARK,2022,24,Mortality,steady_state_lag_window,0.9608984705940129,0.9607484404372157,1.500301567971471e-4,0.819184896579144,24
ALBANY PARK,2022,25,ED,steady_state_lag_window,2.890048450304745,2.946502620427355,-0.05645417012260992,16.421573446857742,25
ALBANY PARK,2022,25,EMS,steady_state_lag_window,10.906182057939906,9.850357434179374,1.0558246237605313,3.8133682301616694,25
ALBANY PARK,2022,25,Mortality,steady_state_lag_window,0.9609069141597083,0.9607484404372157,1.584737224925581e-4,0.8191904630652026,25
ALBANY PARK,2022,26,ED,steady_state_lag_window,2.8821037665804514,2.946502620427355,-0.06439885384690372,16.35625390296994,26
ALBANY PARK,2022,26,EMS,steady_state_lag_window,10.97116945507602,9.850357434179374,1.1208120208966437,4.009251275035871,26
ALBANY PARK,2022,26,Mortality,steady_state_lag_window,0.9609153691594592,0.9607484404372157,1.6692872224338684e-4,0.8191960370892506,26
ALBANY PARK,2022,27,ED,steady_state_lag_window,2.874207548906912,2.946502620427355,-0.07229507152044293,16.291332836911995,27
ALBANY PARK,2022,27,EMS,steady_state_lag_window,11.036862951027281,9.850357434179374,1.1865055168479055,4.207262621580685,27
ALBANY PARK,2022,27,Mortality,steady_state_lag_window,0.9609238355943234,0.9607484404372157,1.7539515710756487e-4,0.8192016186519857,27
ALBANY PARK,2022,28,ED,steady_state_lag_window,2.8663608255104935,2.946502620427355,-0.08014179491686141,16.22681870254809,28
ALBANY PARK,2022,28,EMS,steady_state_lag_window,11.10326890573933,9.850357434179374,1.2529114715599563,4.407421439751703,28
ALBANY PARK,2022,28,Mortality,steady_state_lag_window,0.9611094991072725,0.9607484404372157,3.61058670056702e-4,0.8193240187603865,28
ALBANY PARK,2022,29,ED,steady_state_lag_window,2.858564689224432,2.946502620427355,-0.08793793120292291,16.16272048492673,29
ALBANY PARK,2022,29,EMS,steady_state_lag_window,11.17039375933344,9.850357434179374,1.320036325154064,4.609747141167468,29
ALBANY PARK,2022,29,Mortality,steady_state_lag_window,0.9620222020849003,0.9607484404372157,0.0012737616476845327,0.8199257252649383,29
ALBANY PARK,2022,30,ED,steady_state_lag_window,2.8534971764000443,2.946502620427355,-0.09300544402731105,16.121056444189342,30
ALBANY PARK,2022,30,EMS,steady_state_lag_window,11.238244033062582,9.850357434179374,1.3878865988832065,4.814259381991267,30
ALBANY PARK,2022,30,Mortality,steady_state_lag_window,0.9629661628168716,0.9607484404372157,0.0022177223796558225,0.8205480386860525,30
ALBANY PARK,2022,31,ED,steady_state_lag_window,2.852935159285777,2.946502620427355,-0.09356746114157811,16.1164356558943,31
ALBANY PARK,2022,31,EMS,steady_state_lag_window,11.306826330280757,9.850357434179374,1.456468896101382,5.020978065852797,31
ALBANY PARK,2022,31,Mortality,steady_state_lag_window,0.9645572095153414,0.9607484404372157,0.0038087690781256588,0.8215969485406069,31
ALBANY PARK,2022,32,ED,steady_state_lag_window,2.8530988522406897,2.946502620427355,-0.09340376818666529,16.117781505461583,32
ALBANY PARK,2022,32,EMS,steady_state_lag_window,11.376147337426138,9.850357434179374,1.5257899032467632,5.229923346811558,32
ALBANY PARK,2022,32,Mortality,steady_state_lag_window,0.9711472307407918,0.9607484404372157,0.010398790303575994,0.8259414710563482,32
ALBANY PARK,2022,33,ED,steady_state_lag_window,2.854052877541304,2.946502620427355,-0.09244974288605137,16.12562530386264,33
ALBANY PARK,2022,33,EMS,steady_state_lag_window,11.446213825017763,9.850357434179374,1.5958563908383887,5.44111563236105,33
ALBANY PARK,2022,33,Mortality,steady_state_lag_window,0.9812161248876853,0.9607484404372157,0.020467684450469537,0.8325794674805256,33
ALBANY PARK,2022,34,ED,steady_state_lag_window,2.855867897850363,2.946502620427355,-0.0906347225769922,16.14054802487321,34
ALBANY PARK,2022,34,EMS,steady_state_lag_window,11.517032648666161,9.850357434179374,1.666675214486787,5.654575586474966,34
ALBANY PARK,2022,34,Mortality,steady_state_lag_window,0.9945956083334752,0.9607484404372157,0.03384716789625933,0.8413999955320489,34
ALBANY PARK,2022,35,ED,steady_state_lag_window,2.8586211819527323,2.946502620427355,-0.08788143847462275,16.163184956436684,35
ALBANY PARK,2022,35,EMS,steady_state_lag_window,11.588610750098432,9.850357434179374,1.7382533159190576,5.87032413269696,35
ALBANY PARK,2022,35,Mortality,steady_state_lag_window,1.0123264778462193,0.9607484404372157,0.051578037409003526,0.8530892085385703,35
ALBANY PARK,2022,36,ED,steady_state_lag_window,2.862397223591402,2.946502620427355,-0.08410539683595306,16.194230788605566,36
ALBANY PARK,2022,36,EMS,steady_state_lag_window,11.660955158197167,9.850357434179374,1.8105977240177928,6.088382457272132,36
ALBANY PARK,2022,36,Mortality,steady_state_lag_window,1.0358523230752077,0.9607484404372157,0.07510388263799198,0.8685988041532939,36
ALBANY PARK,2022,37,ED,steady_state_lag_window,2.8672884183938376,2.946502620427355,-0.07921420203351745,16.234445179089672,37
ALBANY PARK,2022,37,EMS,steady_state_lag_window,11.73407299005418,9.850357434179374,1.8837155558748062,6.3087720123231525,37
ALBANY PARK,2022,37,Mortality,steady_state_lag_window,1.067172841713178,0.9607484404372157,0.10642440127596227,0.8892470985627027,37
ALBANY PARK,2022,38,ED,steady_state_lag_window,2.8733958043487937,2.946502620427355,-0.0731068160785616,16.284658841303134,38
ALBANY PARK,2022,38,EMS,steady_state_lag_window,11.807971452039258,9.850357434179374,1.9576140178598829,6.531514519071641,38
ALBANY PARK,2022,38,Mortality,steady_state_lag_window,1.109055655967912,0.9607484404372157,0.1483072155306962,0.9168586681354336,38
ALBANY PARK,2022,39,ED,steady_state_lag_window,2.8808298718063616,2.946502620427355,-0.06567274862099348,16.345780204017,39
ALBANY PARK,2022,39,EMS,steady_state_lag_window,11.88265784088324,9.850357434179374,2.0323004067038655,6.75663197110279,39
ALBANY PARK,2022,39,Mortality,steady_state_lag_window,1.1653289471306856,0.9607484404372157,0.20458050669346978,0.9539572710272352,39
ALBANY PARK,2022,40,ED,steady_state_lag_window,2.8897114495370797,2.946502620427355,-0.05679117089027531,16.418802696353676,40
ALBANY PARK,2022,40,EMS,steady_state_lag_window,11.958139544776571,9.850357434179374,2.1077821105971974,6.9841466376765435,40
